meta,time,timeSinceStart,battery_voltage,main.velocity.requested,main.velocity.actual,main.rpm.requested,main.rpm.actual,main.current.stator,main.current.supply,back.velocity.requested,back.velocity.actual,back.rpm.requested,back.rpm.actual,back.current.stator,back.current.supply,hood.position
# timestamp = Wed Mar 02 17:48:07 EST 2022
,0.7269819999999996,0.726982,12.234383,695.488722,2361.000000,695.488722,691.699219,3.890000,0.460000,676.691729,2314.000000,676.691729,677.929688,3.080000,0.330000,-0.000000
,0.7322839999999999,0.732284,12.215535,695.488722,2361.000000,695.488722,691.699219,3.890000,0.460000,676.691729,2314.000000,676.691729,677.929688,3.080000,0.330000,-0.000000
,0.7366340000000022,0.736634,12.209253,695.488722,2373.000000,695.488722,695.214844,3.890000,0.460000,676.691729,2301.000000,676.691729,674.121094,3.250000,0.350000,-0.000000
,0.7422690000000003,0.742269,12.234383,695.488722,2373.000000,695.488722,695.214844,3.890000,0.460000,676.691729,2301.000000,676.691729,674.121094,3.250000,0.350000,-0.000000
,0.7465499999999992,0.746550,12.202970,695.488722,2373.000000,695.488722,695.214844,3.890000,0.460000,676.691729,2301.000000,676.691729,674.121094,3.250000,0.350000,-0.000000
,0.7518960000000021,0.751896,12.234383,695.488722,2373.000000,695.488722,695.214844,3.890000,0.460000,676.691729,2301.000000,676.691729,674.121094,3.250000,0.350000,-0.000000
,0.7573280000000011,0.757328,12.228100,695.488722,2379.000000,695.488722,696.972656,3.890000,0.460000,676.691729,2307.000000,676.691729,675.878906,3.250000,0.350000,-0.000000
,0.7616680000000002,0.761668,12.215535,695.488722,2379.000000,695.488722,696.972656,3.890000,0.460000,676.691729,2307.000000,676.691729,675.878906,3.250000,0.350000,-0.000000
,0.7669500000000014,0.766950,12.228100,695.488722,2379.000000,695.488722,696.972656,3.890000,0.460000,676.691729,2307.000000,676.691729,675.878906,3.250000,0.350000,-0.000000
,0.7722440000000006,0.772244,12.240665,695.488722,2379.000000,695.488722,696.972656,3.890000,0.460000,676.691729,2307.000000,676.691729,675.878906,3.250000,0.350000,-0.000000
